2019-12-12 12:54:25,425  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.TransitDriverStartsEvent
2019-12-12 12:54:25,425  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.PersonEntersVehicleEventHandler
2019-12-12 12:54:25,425  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.PersonEntersVehicleEvent
2019-12-12 12:54:25,425  INFO EventsManagerImpl:148   org.matsim.core.api.experimental.events.handler.VehicleArrivesAtFacilityEventHandler
2019-12-12 12:54:25,425  INFO EventsManagerImpl:207     > org.matsim.core.api.experimental.events.VehicleArrivesAtFacilityEvent
2019-12-12 12:54:25,425  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.VehicleEntersTrafficEventHandler
2019-12-12 12:54:25,425  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.VehicleEntersTrafficEvent
2019-12-12 12:54:25,425  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.VehicleLeavesTrafficEventHandler
2019-12-12 12:54:25,425  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.VehicleLeavesTrafficEvent
2019-12-12 12:54:25,425  INFO EventsManagerImpl:156 
2019-12-12 12:54:25,427  INFO EventsManagerImpl:144 adding Event-Handler: org.matsim.core.scoring.EventsToLegsAndActivities
2019-12-12 12:54:25,427  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.ActivityStartEventHandler
2019-12-12 12:54:25,427  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.ActivityStartEvent
2019-12-12 12:54:25,427  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.ActivityEndEventHandler
2019-12-12 12:54:25,427  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.ActivityEndEvent
2019-12-12 12:54:25,427  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.PersonDepartureEventHandler
2019-12-12 12:54:25,427  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.PersonDepartureEvent
2019-12-12 12:54:25,427  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.PersonArrivalEventHandler
2019-12-12 12:54:25,427  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.PersonArrivalEvent
2019-12-12 12:54:25,427  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.LinkLeaveEventHandler
2019-12-12 12:54:25,427  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.LinkLeaveEvent
2019-12-12 12:54:25,427  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.LinkEnterEventHandler
2019-12-12 12:54:25,427  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.LinkEnterEvent
2019-12-12 12:54:25,427  INFO EventsManagerImpl:148   org.matsim.core.api.experimental.events.handler.TeleportationArrivalEventHandler
2019-12-12 12:54:25,427  INFO EventsManagerImpl:207     > org.matsim.core.api.experimental.events.TeleportationArrivalEvent
2019-12-12 12:54:25,427  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.TransitDriverStartsEventHandler
2019-12-12 12:54:25,427  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.TransitDriverStartsEvent
2019-12-12 12:54:25,427  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.PersonEntersVehicleEventHandler
2019-12-12 12:54:25,427  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.PersonEntersVehicleEvent
2019-12-12 12:54:25,427  INFO EventsManagerImpl:148   org.matsim.core.api.experimental.events.handler.VehicleArrivesAtFacilityEventHandler
2019-12-12 12:54:25,427  INFO EventsManagerImpl:207     > org.matsim.core.api.experimental.events.VehicleArrivesAtFacilityEvent
2019-12-12 12:54:25,427  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.VehicleEntersTrafficEventHandler
2019-12-12 12:54:25,427  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.VehicleEntersTrafficEvent
2019-12-12 12:54:25,427  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.VehicleLeavesTrafficEventHandler
